Customer_ID,Event_Timestamp,Event_Type,Event_Value
1330,28-05-2024,email_open,4
1416,11-03-2024,sensor_trigger,5
988,16-04-2024,login,3
1148,17-06-2024,email_open,5
1004,12-05-2024,email_open,6
504,22-05-2024,login,8
1249,28-05-2024,sensor_trigger,6
756,27-02-2024,login,9
1342,11-05-2024,email_open,4
473,14-05-2024,sensor_trigger,2
1868,04-02-2024,sensor_trigger,9
1915,12-06-2024,login,3
858,30-04-2024,email_open,7
541,22-05-2024,email_open,4
1382,09-05-2024,sensor_trigger,1
1507,29-04-2024,email_open,8
869,05-01-2024,sensor_trigger,4
878,11-03-2024,sensor_trigger,6
940,26-03-2024,sensor_trigger,7
877,04-04-2024,email_open,8
1453,08-06-2024,login,2
797,10-02-2024,sensor_trigger,9
1521,18-06-2024,login,3
472,15-03-2024,login,1
1595,16-06-2024,login,2
1679,23-03-2024,login,8
838,07-02-2024,login,6
1888,11-02-2024,sensor_trigger,1
1324,13-06-2024,email_open,9
1762,25-02-2024,login,7
1700,11-03-2024,email_open,3
84,24-02-2024,email_open,7
377,22-01-2024,sensor_trigger,6
1337,27-01-2024,login,3
1653,14-04-2024,email_open,8
1344,23-06-2024,email_open,1
204,07-02-2024,login,5
1379,21-04-2024,sensor_trigger,8
1009,08-02-2024,sensor_trigger,3
1318,22-05-2024,login,6
504,28-04-2024,email_open,2
1169,29-02-2024,sensor_trigger,9
539,15-05-2024,sensor_trigger,2
17,13-02-2024,email_open,5
575,12-02-2024,email_open,3
1803,13-05-2024,email_open,9
576,03-06-2024,email_open,9
1015,21-06-2024,login,7
1063,23-01-2024,email_open,5
130,01-05-2024,sensor_trigger,9
115,20-05-2024,email_open,7
1474,24-03-2024,email_open,2
950,15-04-2024,login,1
1949,04-03-2024,login,4
1069,01-06-2024,email_open,8
216,04-05-2024,login,6
1624,21-02-2024,login,2
848,17-02-2024,login,5
1439,01-03-2024,login,9
689,17-01-2024,email_open,6
1003,09-02-2024,login,6
265,15-03-2024,login,7
1947,29-03-2024,sensor_trigger,5
1464,09-03-2024,email_open,3
617,25-03-2024,login,3
1405,26-01-2024,sensor_trigger,5
1870,09-02-2024,login,4
301,05-04-2024,email_open,5
985,26-04-2024,sensor_trigger,9
1195,15-05-2024,sensor_trigger,5
1644,13-03-2024,email_open,4
406,14-02-2024,sensor_trigger,4
1379,17-01-2024,sensor_trigger,1
161,17-06-2024,login,4
1819,17-03-2024,sensor_trigger,4
1576,16-05-2024,email_open,9
26,31-03-2024,login,4
83,15-04-2024,sensor_trigger,7
173,10-04-2024,login,1
999,12-04-2024,email_open,7
1709,24-01-2024,sensor_trigger,2
794,13-03-2024,email_open,8
1094,30-04-2024,email_open,1
835,15-04-2024,sensor_trigger,3
6,18-05-2024,sensor_trigger,8
796,04-02-2024,login,8
1219,05-06-2024,email_open,5
525,15-05-2024,sensor_trigger,5
63,17-01-2024,email_open,8
1037,19-05-2024,sensor_trigger,5
761,02-04-2024,email_open,9
205,18-04-2024,login,1
897,19-02-2024,email_open,5
1789,23-04-2024,sensor_trigger,3
40,24-01-2024,login,3
1189,06-02-2024,login,2
1055,11-01-2024,sensor_trigger,3
1553,08-04-2024,login,7
1673,24-02-2024,email_open,8
877,27-01-2024,email_open,8
1856,07-03-2024,sensor_trigger,8
825,02-01-2024,email_open,1
909,08-03-2024,sensor_trigger,7
1701,25-05-2024,login,2
398,27-05-2024,email_open,4
1483,03-03-2024,sensor_trigger,5
1817,12-03-2024,email_open,1
1247,09-05-2024,login,4
634,23-03-2024,login,4
1102,11-02-2024,email_open,9
1849,04-06-2024,login,9
839,05-06-2024,sensor_trigger,1
600,16-04-2024,email_open,8
625,28-01-2024,email_open,4
1636,14-04-2024,login,4
1962,21-04-2024,sensor_trigger,5
938,12-05-2024,email_open,2
1839,15-01-2024,email_open,1
884,19-04-2024,login,5
1452,13-03-2024,login,7
425,08-06-2024,sensor_trigger,9
387,28-06-2024,sensor_trigger,2
1263,30-03-2024,login,8
1004,06-02-2024,sensor_trigger,7
858,22-05-2024,login,2
623,17-06-2024,email_open,5
90,04-01-2024,login,7
385,24-03-2024,login,3
1999,03-06-2024,login,2
1163,28-05-2024,email_open,6
997,29-02-2024,sensor_trigger,6
647,26-03-2024,sensor_trigger,4
1548,11-03-2024,sensor_trigger,1
1268,23-06-2024,login,5
1529,31-01-2024,login,1
422,17-01-2024,sensor_trigger,8
1206,26-06-2024,email_open,2
1219,07-01-2024,email_open,9
874,05-05-2024,email_open,9
1658,23-03-2024,email_open,3
53,28-01-2024,login,6
986,10-01-2024,sensor_trigger,9
1014,27-01-2024,email_open,7
1952,20-05-2024,login,4
1892,06-05-2024,login,3
685,12-02-2024,login,2
179,09-03-2024,sensor_trigger,1
293,03-03-2024,login,1
375,10-03-2024,sensor_trigger,4
1083,08-04-2024,sensor_trigger,4
1078,12-06-2024,sensor_trigger,9
1938,11-03-2024,sensor_trigger,1
1793,02-04-2024,login,4
1269,22-05-2024,login,3
1173,25-05-2024,login,9
796,11-05-2024,email_open,5
1392,11-01-2024,email_open,9
16,13-05-2024,sensor_trigger,6
176,01-05-2024,sensor_trigger,9
1564,27-06-2024,sensor_trigger,1
1430,18-01-2024,sensor_trigger,4
1491,07-03-2024,sensor_trigger,4
1904,24-05-2024,email_open,6
129,06-04-2024,sensor_trigger,1
1247,03-02-2024,login,5
884,06-06-2024,sensor_trigger,3
1268,26-05-2024,login,1
426,16-05-2024,login,6
354,16-06-2024,login,3
750,13-02-2024,login,4
744,04-04-2024,sensor_trigger,9
1350,31-03-2024,sensor_trigger,2
1628,20-04-2024,sensor_trigger,1
1027,01-06-2024,sensor_trigger,6
479,11-03-2024,sensor_trigger,1
976,22-02-2024,email_open,1
1105,24-06-2024,login,7
44,11-03-2024,login,2
155,22-02-2024,email_open,4
947,17-04-2024,email_open,4
1560,25-06-2024,sensor_trigger,2
1940,19-06-2024,sensor_trigger,6
928,19-01-2024,login,2
99,06-03-2024,sensor_trigger,8
1421,10-06-2024,login,4
1904,01-01-2024,sensor_trigger,1
171,15-04-2024,sensor_trigger,7
148,24-02-2024,login,6
123,15-01-2024,email_open,6
112,06-05-2024,email_open,3
1023,15-01-2024,sensor_trigger,7
1012,30-04-2024,email_open,6
1154,30-05-2024,sensor_trigger,9
68,06-03-2024,email_open,3
1883,22-06-2024,email_open,3
828,23-04-2024,login,4
1753,16-05-2024,email_open,3
1924,25-05-2024,sensor_trigger,4
892,24-05-2024,login,6
1632,12-03-2024,email_open,1
1681,07-04-2024,login,2
1921,10-06-2024,email_open,6
1569,13-02-2024,sensor_trigger,6
1310,05-06-2024,sensor_trigger,1
1029,16-01-2024,login,6
1142,18-03-2024,email_open,9
1676,21-02-2024,email_open,8
230,02-01-2024,login,5
160,01-03-2024,login,4
1318,11-05-2024,sensor_trigger,6
1785,05-05-2024,login,5
1809,21-02-2024,email_open,6
186,10-02-2024,login,3
1014,28-06-2024,sensor_trigger,7
877,31-01-2024,login,8
552,02-06-2024,email_open,5
1248,03-06-2024,login,5
1176,30-04-2024,login,4
1164,20-02-2024,login,5
1391,04-04-2024,sensor_trigger,8
1152,24-06-2024,sensor_trigger,5
1375,11-01-2024,sensor_trigger,9
147,15-05-2024,sensor_trigger,1
1309,12-01-2024,email_open,7
1493,08-04-2024,email_open,5
1242,14-02-2024,sensor_trigger,4
436,03-02-2024,sensor_trigger,3
732,12-03-2024,sensor_trigger,7
1169,23-06-2024,login,2
1865,21-01-2024,email_open,5
1301,10-02-2024,login,2
1778,22-01-2024,sensor_trigger,7
60,21-01-2024,email_open,6
1634,04-06-2024,sensor_trigger,7
843,11-03-2024,login,9
1399,14-01-2024,email_open,2
404,19-03-2024,login,9
881,13-03-2024,email_open,7
1717,21-02-2024,sensor_trigger,2
1138,19-06-2024,email_open,2
1519,16-03-2024,login,4
615,19-01-2024,login,2
336,27-01-2024,login,1
831,25-05-2024,login,6
1593,13-01-2024,sensor_trigger,5
285,16-04-2024,login,3
129,08-05-2024,sensor_trigger,1
1916,25-03-2024,email_open,9
315,10-06-2024,login,8
960,20-05-2024,email_open,6
1622,18-04-2024,email_open,6
1736,24-04-2024,sensor_trigger,4
71,20-02-2024,login,2
345,01-01-2024,sensor_trigger,4
1122,30-04-2024,login,2
1324,04-06-2024,email_open,7
176,02-05-2024,sensor_trigger,9
1769,01-02-2024,login,2
884,02-06-2024,email_open,9
1099,21-05-2024,sensor_trigger,9
143,02-04-2024,sensor_trigger,8
931,08-03-2024,sensor_trigger,1
1047,03-03-2024,sensor_trigger,5
181,22-03-2024,email_open,4
1069,21-05-2024,email_open,7
1493,03-06-2024,email_open,8
92,10-02-2024,email_open,8
1293,03-01-2024,login,2
34,03-04-2024,email_open,3
678,28-02-2024,sensor_trigger,7
1606,30-05-2024,sensor_trigger,4
1388,18-01-2024,sensor_trigger,6
1732,13-04-2024,sensor_trigger,8
1157,14-03-2024,login,8
759,29-04-2024,sensor_trigger,7
382,16-03-2024,sensor_trigger,2
1704,17-06-2024,sensor_trigger,2
966,08-01-2024,email_open,3
1301,08-06-2024,email_open,4
1180,21-03-2024,login,1
387,17-06-2024,login,5
535,21-06-2024,login,7
200,10-04-2024,sensor_trigger,5
275,09-01-2024,login,7
501,30-03-2024,email_open,5
459,17-02-2024,email_open,8
50,24-04-2024,email_open,7
970,31-05-2024,sensor_trigger,1
1722,27-03-2024,sensor_trigger,1
988,04-04-2024,login,5
532,20-06-2024,login,2
1004,23-04-2024,login,9
628,18-01-2024,login,2
1116,29-01-2024,sensor_trigger,9
1885,02-01-2024,email_open,2
1480,18-03-2024,sensor_trigger,4
339,08-03-2024,login,3
1077,07-04-2024,sensor_trigger,6
1520,26-04-2024,email_open,4
1659,19-04-2024,sensor_trigger,9
1877,15-06-2024,email_open,9
1874,10-02-2024,login,9
1801,24-04-2024,sensor_trigger,3
4,21-03-2024,login,3
1705,01-05-2024,login,4
281,27-03-2024,email_open,9
1314,22-01-2024,email_open,6
73,18-02-2024,login,9
1161,04-06-2024,email_open,8
1874,16-01-2024,email_open,7
768,08-03-2024,login,5
971,12-06-2024,login,9
1677,22-01-2024,email_open,4
998,18-05-2024,login,4
1417,25-03-2024,login,8
208,30-04-2024,email_open,4
260,20-03-2024,sensor_trigger,7
930,18-06-2024,sensor_trigger,4
263,24-02-2024,login,1
783,04-02-2024,email_open,9
505,03-02-2024,login,4
1574,13-03-2024,email_open,3
203,17-03-2024,login,3
1760,11-05-2024,login,9
1371,22-06-2024,email_open,8
52,04-05-2024,login,7
1617,11-01-2024,sensor_trigger,7
1380,01-03-2024,sensor_trigger,4
1747,01-05-2024,email_open,3
1543,04-02-2024,login,4
363,09-03-2024,sensor_trigger,6
45,26-02-2024,email_open,4
827,18-05-2024,email_open,4
1402,12-01-2024,email_open,2
789,04-05-2024,sensor_trigger,7
1436,12-02-2024,sensor_trigger,6
771,26-05-2024,sensor_trigger,2
142,17-03-2024,sensor_trigger,5
1282,08-03-2024,login,6
797,28-02-2024,sensor_trigger,5
1938,02-01-2024,email_open,4
37,15-05-2024,login,9
1965,29-05-2024,sensor_trigger,3
45,21-01-2024,login,2
920,05-06-2024,email_open,9
1656,10-04-2024,sensor_trigger,8
1070,26-03-2024,login,9
1676,01-05-2024,sensor_trigger,3
565,15-03-2024,login,1
301,15-03-2024,login,1
288,23-03-2024,email_open,3
786,13-06-2024,email_open,4
269,18-03-2024,sensor_trigger,2
1924,05-06-2024,sensor_trigger,8
791,13-06-2024,login,3
1086,21-01-2024,email_open,4
1590,29-04-2024,email_open,6
1994,12-01-2024,login,6
1975,24-06-2024,email_open,2
581,23-03-2024,email_open,6
1266,23-06-2024,login,4
936,22-04-2024,sensor_trigger,5
1806,15-01-2024,sensor_trigger,7
1788,22-04-2024,sensor_trigger,7
354,20-05-2024,login,6
1820,03-05-2024,sensor_trigger,6
968,20-05-2024,login,6
2000,24-04-2024,login,4
1887,26-05-2024,email_open,3
71,01-02-2024,email_open,1
835,08-04-2024,sensor_trigger,3
413,27-03-2024,login,3
612,28-05-2024,sensor_trigger,9
1085,21-04-2024,sensor_trigger,3
615,21-05-2024,email_open,8
1476,24-01-2024,sensor_trigger,8
1417,18-02-2024,sensor_trigger,3
1655,01-02-2024,email_open,6
529,15-03-2024,sensor_trigger,8
1329,18-04-2024,sensor_trigger,8
191,11-01-2024,login,9
1748,08-03-2024,sensor_trigger,9
78,30-03-2024,email_open,8
1582,19-04-2024,email_open,7
1629,12-05-2024,login,3
889,12-06-2024,email_open,7
1549,01-02-2024,email_open,4
1764,11-03-2024,email_open,2
1325,14-03-2024,sensor_trigger,8
949,17-05-2024,login,2
17,08-04-2024,login,1
815,21-01-2024,login,5
1598,09-02-2024,login,9
434,11-02-2024,email_open,5
1067,12-03-2024,sensor_trigger,2
1092,15-02-2024,email_open,4
1404,22-03-2024,email_open,8
212,13-03-2024,email_open,7
203,27-04-2024,email_open,5
726,10-02-2024,login,4
109,03-04-2024,login,5
968,11-05-2024,sensor_trigger,7
284,08-04-2024,email_open,5
941,21-05-2024,login,8
1961,21-05-2024,sensor_trigger,7
1630,22-02-2024,email_open,7
1249,07-05-2024,email_open,9
737,29-01-2024,login,8
1775,23-01-2024,email_open,8
1142,25-03-2024,email_open,6
932,07-06-2024,login,7
603,05-04-2024,sensor_trigger,8
1364,11-03-2024,sensor_trigger,5
1825,30-05-2024,login,2
1305,08-01-2024,login,7
491,16-03-2024,sensor_trigger,3
19,09-04-2024,sensor_trigger,8
1199,16-01-2024,login,6
1493,02-06-2024,login,4
1642,05-06-2024,login,2
801,02-04-2024,email_open,7
760,06-01-2024,login,1
1859,06-02-2024,email_open,7
1166,09-06-2024,sensor_trigger,7
1487,04-04-2024,sensor_trigger,3
929,22-06-2024,login,4
298,01-03-2024,login,4
1494,17-06-2024,sensor_trigger,4
705,18-01-2024,sensor_trigger,9
1887,20-04-2024,sensor_trigger,6
815,04-04-2024,sensor_trigger,9
803,16-01-2024,login,4
373,13-04-2024,email_open,7
1492,27-06-2024,sensor_trigger,9
928,13-06-2024,sensor_trigger,3
951,14-01-2024,email_open,3
1462,12-04-2024,login,6
844,08-03-2024,email_open,8
947,30-01-2024,login,1
1744,29-02-2024,login,4
443,22-02-2024,login,8
1480,12-06-2024,login,6
1272,06-06-2024,login,2
142,04-03-2024,sensor_trigger,8
402,14-01-2024,login,1
1920,23-01-2024,sensor_trigger,1
823,24-06-2024,login,7
222,04-06-2024,sensor_trigger,3
737,01-05-2024,email_open,8
1890,07-01-2024,email_open,9
1208,18-06-2024,sensor_trigger,8
1388,10-01-2024,login,1
1841,20-06-2024,sensor_trigger,1
994,11-04-2024,sensor_trigger,6
1212,13-01-2024,login,1
113,09-06-2024,email_open,8
1205,08-06-2024,sensor_trigger,6
1223,06-05-2024,email_open,5
1926,17-02-2024,email_open,6
1094,05-01-2024,email_open,4
598,01-03-2024,sensor_trigger,1
904,01-05-2024,sensor_trigger,7
485,30-03-2024,login,9
1423,12-04-2024,login,4
1946,30-03-2024,sensor_trigger,4
551,03-01-2024,login,9
1667,24-01-2024,email_open,4
1977,26-04-2024,email_open,4
1034,07-04-2024,sensor_trigger,8
3,10-06-2024,email_open,4
1502,24-03-2024,sensor_trigger,9
1838,28-04-2024,sensor_trigger,8
662,11-02-2024,sensor_trigger,5
67,27-05-2024,email_open,9
705,10-02-2024,sensor_trigger,8
1121,22-03-2024,sensor_trigger,4
1555,11-04-2024,login,4
1342,27-05-2024,email_open,1
98,06-01-2024,sensor_trigger,4
1081,01-05-2024,login,8
1887,18-06-2024,sensor_trigger,5
1131,25-01-2024,email_open,6
88,10-02-2024,login,4
972,17-06-2024,login,5
653,03-01-2024,sensor_trigger,8
656,17-04-2024,sensor_trigger,9
912,19-06-2024,email_open,3
371,22-06-2024,email_open,4
375,26-02-2024,sensor_trigger,1
52,23-03-2024,login,5
1748,14-03-2024,email_open,4
41,27-06-2024,email_open,6
816,12-05-2024,login,6
91,26-03-2024,sensor_trigger,6
39,06-04-2024,email_open,3
1037,15-01-2024,login,7
900,28-03-2024,email_open,3
1632,03-04-2024,login,6
621,05-05-2024,email_open,1
104,09-04-2024,sensor_trigger,8
1890,08-02-2024,login,7
743,19-03-2024,email_open,9
43,14-06-2024,email_open,3
209,08-02-2024,login,8
600,21-02-2024,login,2
605,10-05-2024,sensor_trigger,9
1710,05-06-2024,login,1
476,05-05-2024,email_open,7
1662,07-06-2024,sensor_trigger,1
109,06-03-2024,login,6
1583,14-02-2024,email_open,1
214,22-01-2024,login,4
1628,23-03-2024,email_open,7
1717,17-05-2024,email_open,2
409,28-05-2024,sensor_trigger,3
1577,17-01-2024,sensor_trigger,4
771,07-03-2024,login,6
633,07-01-2024,sensor_trigger,9
77,10-04-2024,login,4
95,05-02-2024,sensor_trigger,6
269,07-03-2024,sensor_trigger,7
361,17-03-2024,login,4
530,06-06-2024,sensor_trigger,6
1829,27-03-2024,sensor_trigger,3
683,05-06-2024,sensor_trigger,5
162,12-03-2024,sensor_trigger,4
465,09-06-2024,login,7
823,28-02-2024,email_open,6
1588,20-01-2024,login,7
548,05-06-2024,login,6
1974,08-05-2024,login,2
1211,10-06-2024,sensor_trigger,7
1906,20-06-2024,sensor_trigger,8
1784,18-04-2024,email_open,7
52,14-01-2024,sensor_trigger,4
488,13-06-2024,email_open,4
1555,11-06-2024,email_open,5
1420,24-01-2024,sensor_trigger,9
92,19-04-2024,email_open,5
651,13-05-2024,login,2
1840,07-02-2024,login,5
357,08-05-2024,login,3
1756,10-02-2024,email_open,8
1635,31-01-2024,email_open,2
1772,05-02-2024,login,4
719,14-04-2024,sensor_trigger,5
1168,18-04-2024,login,4
199,31-01-2024,sensor_trigger,5
815,05-06-2024,sensor_trigger,4
1347,22-04-2024,email_open,3
1823,10-05-2024,email_open,1
1356,01-03-2024,sensor_trigger,4
1288,06-01-2024,sensor_trigger,9
217,20-01-2024,sensor_trigger,1
1725,20-04-2024,email_open,7
556,01-03-2024,login,3
1458,22-06-2024,sensor_trigger,8
803,20-05-2024,email_open,6
1484,23-01-2024,login,1
701,19-03-2024,email_open,5
503,31-01-2024,login,8
469,04-01-2024,email_open,3
1975,27-04-2024,login,4
1730,06-03-2024,sensor_trigger,7
1806,23-05-2024,email_open,6
366,24-04-2024,login,7
1796,31-01-2024,login,9
1937,24-06-2024,login,9
1263,02-05-2024,sensor_trigger,2
624,12-02-2024,email_open,3
1605,04-01-2024,login,4
920,17-02-2024,sensor_trigger,6
561,04-06-2024,sensor_trigger,5
823,23-05-2024,sensor_trigger,6
967,29-03-2024,sensor_trigger,8
663,05-05-2024,sensor_trigger,2
751,17-03-2024,sensor_trigger,6
1873,06-06-2024,sensor_trigger,9
1420,05-03-2024,email_open,5
1419,09-03-2024,email_open,1
1651,14-01-2024,sensor_trigger,8
1099,15-03-2024,login,4
1122,10-06-2024,login,8
383,29-01-2024,login,4
1647,19-03-2024,sensor_trigger,8
1893,01-06-2024,login,9
1394,03-04-2024,email_open,5
1309,06-03-2024,email_open,5
1280,24-04-2024,email_open,2
1854,09-02-2024,email_open,9
309,22-05-2024,sensor_trigger,4
1653,01-02-2024,email_open,3
176,20-01-2024,login,2
228,22-02-2024,login,3
347,18-02-2024,email_open,4
1642,29-03-2024,email_open,9
1366,22-03-2024,email_open,6
1920,01-01-2024,login,5
1986,15-06-2024,login,9
1263,01-03-2024,email_open,8
1636,09-05-2024,login,6
1021,03-04-2024,login,3
1712,17-01-2024,sensor_trigger,7
350,05-06-2024,email_open,6
1979,26-04-2024,email_open,8
455,15-04-2024,sensor_trigger,6
441,11-05-2024,sensor_trigger,4
761,25-03-2024,login,7
1612,12-02-2024,sensor_trigger,7
515,16-03-2024,email_open,8
1105,19-05-2024,email_open,2
1385,19-02-2024,email_open,6
288,01-03-2024,login,3
8,13-04-2024,login,8
87,20-02-2024,email_open,4
998,17-03-2024,email_open,4
286,07-04-2024,login,2
1423,23-03-2024,login,6
74,18-03-2024,sensor_trigger,6
1463,05-01-2024,login,1
1147,04-06-2024,login,8
1401,17-05-2024,email_open,3
806,28-03-2024,email_open,1
1167,28-06-2024,email_open,1
158,17-01-2024,sensor_trigger,1
430,05-03-2024,login,5
1472,03-05-2024,sensor_trigger,5
1434,21-01-2024,login,1
1395,20-04-2024,login,5
1133,25-06-2024,email_open,7
846,16-04-2024,login,5
1731,22-01-2024,sensor_trigger,9
36,09-03-2024,email_open,4
1114,05-02-2024,sensor_trigger,9
1021,28-05-2024,sensor_trigger,8
974,13-03-2024,email_open,1
1439,31-03-2024,login,4
1998,24-06-2024,sensor_trigger,7
1018,05-05-2024,login,1
1320,25-05-2024,email_open,8
1866,08-04-2024,login,2
713,15-01-2024,login,8
1070,13-02-2024,email_open,4
488,21-06-2024,login,8
619,06-04-2024,sensor_trigger,1
170,05-02-2024,sensor_trigger,5
146,16-06-2024,sensor_trigger,9
868,27-06-2024,login,7
420,30-01-2024,sensor_trigger,3
1996,26-01-2024,login,4
1714,25-03-2024,login,7
573,10-04-2024,login,6
1960,30-04-2024,login,4
1027,31-01-2024,email_open,3
1618,17-01-2024,sensor_trigger,2
1287,07-04-2024,sensor_trigger,9
799,05-05-2024,login,3
321,24-01-2024,email_open,7
1631,01-05-2024,login,1
1600,11-05-2024,sensor_trigger,8
246,16-05-2024,sensor_trigger,1
1613,09-05-2024,email_open,2
477,11-06-2024,login,1
1283,02-05-2024,email_open,4
1117,07-02-2024,login,2
1827,21-06-2024,email_open,1
783,22-05-2024,sensor_trigger,1
533,18-06-2024,email_open,2
1598,10-05-2024,sensor_trigger,6
1363,07-06-2024,sensor_trigger,2
1948,28-06-2024,login,2
1284,17-06-2024,email_open,8
237,26-02-2024,email_open,5
1165,11-02-2024,email_open,8
975,22-02-2024,email_open,8
1971,28-04-2024,login,2
1968,30-04-2024,login,7
679,25-02-2024,login,9
1504,27-03-2024,sensor_trigger,8
579,16-03-2024,sensor_trigger,9
1374,25-03-2024,sensor_trigger,8
1594,25-03-2024,login,4
1748,08-06-2024,sensor_trigger,7
130,21-03-2024,email_open,9
1561,13-06-2024,sensor_trigger,9
11,08-01-2024,login,4
257,11-01-2024,login,7
816,17-05-2024,login,6
369,24-04-2024,login,3
944,21-03-2024,email_open,6
1418,27-03-2024,sensor_trigger,8
1617,11-02-2024,sensor_trigger,2
1822,06-02-2024,login,3
1443,01-04-2024,sensor_trigger,8
882,25-03-2024,email_open,4
19,28-02-2024,login,4
110,31-05-2024,sensor_trigger,2
1461,04-06-2024,sensor_trigger,1
505,06-02-2024,sensor_trigger,7
1058,21-01-2024,sensor_trigger,4
1312,09-06-2024,login,6
1868,09-05-2024,login,8
1003,23-03-2024,email_open,7
255,04-06-2024,login,7
638,22-05-2024,sensor_trigger,6
1745,01-01-2024,sensor_trigger,4
134,16-04-2024,sensor_trigger,4
499,28-01-2024,email_open,9
397,19-02-2024,login,5
1511,04-02-2024,login,9
1622,04-06-2024,login,9
1611,16-05-2024,sensor_trigger,4
1984,31-05-2024,sensor_trigger,2
647,11-05-2024,sensor_trigger,2
1837,10-02-2024,email_open,9
685,07-03-2024,email_open,9
1237,17-02-2024,sensor_trigger,3
1857,26-03-2024,email_open,5
1374,27-02-2024,email_open,5
19,08-02-2024,email_open,2
1011,25-01-2024,login,2
119,29-02-2024,email_open,1
1839,26-04-2024,sensor_trigger,2
302,26-03-2024,login,7
1309,23-04-2024,email_open,1
227,23-06-2024,sensor_trigger,1
1531,24-03-2024,email_open,9
1525,03-06-2024,sensor_trigger,2
1236,03-05-2024,sensor_trigger,4
356,20-04-2024,email_open,3
701,11-02-2024,email_open,4
487,21-02-2024,login,7
1345,17-02-2024,email_open,2
1687,01-02-2024,sensor_trigger,2
223,31-05-2024,login,9
1664,10-05-2024,sensor_trigger,6
1784,27-04-2024,sensor_trigger,7
1587,03-06-2024,email_open,5
1215,16-06-2024,sensor_trigger,5
995,23-01-2024,email_open,4
500,14-05-2024,sensor_trigger,8
1519,06-05-2024,login,7
1261,06-02-2024,email_open,2
1046,07-01-2024,login,2
1646,17-03-2024,email_open,6
1351,22-03-2024,login,1
1569,04-04-2024,email_open,7
1151,22-01-2024,login,8
365,18-03-2024,login,8
1892,22-03-2024,email_open,3
1068,24-05-2024,email_open,7
519,19-01-2024,sensor_trigger,1
1152,04-04-2024,sensor_trigger,3
1627,08-02-2024,email_open,6
1154,26-04-2024,email_open,9
529,05-02-2024,login,5
1345,15-01-2024,login,5
186,05-06-2024,sensor_trigger,9
1646,29-02-2024,sensor_trigger,9
798,16-06-2024,sensor_trigger,6
982,23-05-2024,login,5
348,09-06-2024,login,2
1505,29-03-2024,login,8
922,16-01-2024,sensor_trigger,8
1699,06-06-2024,email_open,7
1983,07-04-2024,sensor_trigger,8
1611,13-04-2024,login,3
1735,13-02-2024,sensor_trigger,3
1948,14-06-2024,sensor_trigger,2
921,20-02-2024,sensor_trigger,1
957,18-01-2024,sensor_trigger,3
361,05-01-2024,login,3
1311,16-06-2024,sensor_trigger,7
182,06-01-2024,login,9
1475,16-03-2024,sensor_trigger,1
97,24-04-2024,login,8
563,12-01-2024,email_open,1
314,12-01-2024,login,3
1570,13-03-2024,login,4
955,15-04-2024,email_open,8
21,29-05-2024,email_open,1
1720,18-02-2024,email_open,2
805,26-06-2024,email_open,5
576,04-01-2024,email_open,6
1521,26-06-2024,email_open,5
403,03-01-2024,sensor_trigger,3
1148,23-05-2024,sensor_trigger,7
613,14-01-2024,email_open,1
1143,04-03-2024,login,2
1877,29-04-2024,login,9
1614,17-06-2024,email_open,4
970,08-03-2024,sensor_trigger,8
693,28-02-2024,sensor_trigger,9
1735,09-05-2024,login,7
1501,28-04-2024,email_open,1
959,10-01-2024,sensor_trigger,5
872,15-03-2024,email_open,6
1726,30-03-2024,email_open,8
840,10-04-2024,login,8
103,02-06-2024,email_open,9
333,11-05-2024,email_open,9
1902,28-01-2024,login,4
1811,09-05-2024,sensor_trigger,6
1483,06-03-2024,email_open,3
1154,23-05-2024,login,1
753,03-05-2024,sensor_trigger,6
134,26-02-2024,email_open,1
1181,30-05-2024,sensor_trigger,9
425,30-05-2024,login,6
1459,21-01-2024,email_open,1
1413,12-04-2024,login,3
937,01-06-2024,login,1
1342,27-02-2024,email_open,2
1694,06-02-2024,login,6
505,25-06-2024,sensor_trigger,7
871,22-05-2024,login,1
190,04-06-2024,email_open,5
612,11-05-2024,email_open,6
1435,16-02-2024,sensor_trigger,4
1970,26-06-2024,email_open,6
52,12-04-2024,login,5
1585,12-03-2024,login,7
1470,19-06-2024,email_open,4
612,29-03-2024,sensor_trigger,1
1468,27-02-2024,sensor_trigger,2
1406,14-04-2024,email_open,6
1787,28-06-2024,login,2
374,09-03-2024,email_open,5
2000,15-02-2024,email_open,4
1590,01-06-2024,sensor_trigger,7
375,25-01-2024,login,4
389,30-04-2024,sensor_trigger,7
1673,04-02-2024,sensor_trigger,8
674,15-01-2024,login,7
1890,15-04-2024,login,2
804,07-05-2024,login,1
1503,14-03-2024,email_open,5
404,28-03-2024,login,7
593,11-06-2024,email_open,1
1492,29-01-2024,sensor_trigger,8
732,07-02-2024,login,3
1621,24-01-2024,email_open,7
505,19-01-2024,email_open,3
83,22-06-2024,email_open,4
319,18-02-2024,email_open,8
1091,13-02-2024,sensor_trigger,2
414,02-06-2024,login,6
453,01-06-2024,login,9
746,04-02-2024,login,9
198,12-06-2024,login,5
259,21-05-2024,login,3
1713,25-02-2024,login,6
298,13-05-2024,email_open,9
1304,01-02-2024,login,6
300,26-01-2024,email_open,4
129,22-05-2024,sensor_trigger,5
498,25-06-2024,email_open,7
1907,25-02-2024,sensor_trigger,3
438,06-02-2024,login,9
1716,04-05-2024,sensor_trigger,1
1316,22-02-2024,sensor_trigger,8
207,10-04-2024,email_open,5
294,18-03-2024,email_open,9
