Customer_ID,Event_Timestamp,Event_Type,Event_Value
542,26-01-2024 00:00,Complaints,2
145,26-01-2024 00:00,email_open,2
323,26-01-2024 00:00,email_open,4
454,26-01-2024 00:00,email_open,2
898,26-01-2024 00:00,login,2
521,26-01-2024 00:00,email_open,4
86,26-01-2024 00:00,login,2
445,26-01-2024 00:00,login,3
242,26-01-2024 00:00,Complaints,7
567,27-01-2024 00:00,Complaints,2
473,27-01-2024 00:00,Returns,1
343,27-01-2024 00:00,sensor_trigger,5
368,27-01-2024 00:00,Returns,2
403,27-01-2024 00:00,Complaints,6
840,27-01-2024 00:00,Returns,2
742,27-01-2024 00:00,Returns,1
896,27-01-2024 00:00,login,2
419,27-01-2024 00:00,Complaints,3
215,27-01-2024 00:00,sensor_trigger,6
927,27-01-2024 00:00,Complaints,5
255,27-01-2024 00:00,Complaints,2
448,27-01-2024 00:00,Returns,1
467,27-01-2024 00:00,sensor_trigger,2
561,27-01-2024 00:00,email_open,1
93,27-01-2024 00:00,Complaints,4
468,27-01-2024 00:00,email_open,1
358,28-01-2024 00:00,login,3
674,28-01-2024 00:00,Complaints,6
557,28-01-2024 00:00,login,4
301,28-01-2024 00:00,sensor_trigger,9
474,28-01-2024 00:00,login,1
100,28-01-2024 00:00,Complaints,6
443,28-01-2024 00:00,email_open,1
308,28-01-2024 00:00,Complaints,4
858,28-01-2024 00:00,login,3
673,28-01-2024 00:00,Complaints,2
939,28-01-2024 00:00,Complaints,5
169,28-01-2024 00:00,sensor_trigger,3
741,28-01-2024 00:00,login,2
790,28-01-2024 00:00,sensor_trigger,2
550,28-01-2024 00:00,login,1
667,28-01-2024 00:00,sensor_trigger,4
625,28-01-2024 00:00,sensor_trigger,9
973,28-01-2024 00:00,login,3
736,28-01-2024 00:00,Returns,2
609,28-01-2024 00:00,sensor_trigger,9
634,28-01-2024 00:00,Complaints,5
226,28-01-2024 00:00,Returns,1
847,28-01-2024 00:00,sensor_trigger,4
688,28-01-2024 00:00,Complaints,1
524,28-01-2024 00:00,Returns,1
383,29-01-2024 00:00,login,2
704,29-01-2024 00:00,email_open,2
432,29-01-2024 00:00,login,1
460,29-01-2024 00:00,Complaints,4
751,29-01-2024 00:00,Complaints,3
106,29-01-2024 00:00,login,1
516,29-01-2024 00:00,Returns,2
913,29-01-2024 00:00,Returns,1
829,29-01-2024 00:00,sensor_trigger,1
716,29-01-2024 00:00,login,2
71,29-01-2024 00:00,login,1
853,29-01-2024 00:00,sensor_trigger,5
625,29-01-2024 00:00,Complaints,1
287,29-01-2024 00:00,email_open,4
229,29-01-2024 00:00,Returns,1
188,29-01-2024 00:00,Complaints,1
437,29-01-2024 00:00,login,4
428,29-01-2024 00:00,email_open,2
885,29-01-2024 00:00,Complaints,2
699,29-01-2024 00:00,email_open,4
473,29-01-2024 00:00,login,3
562,29-01-2024 00:00,sensor_trigger,9
982,29-01-2024 00:00,email_open,3
959,29-01-2024 00:00,email_open,1
74,29-01-2024 00:00,sensor_trigger,4
108,29-01-2024 00:00,sensor_trigger,4
159,29-01-2024 00:00,email_open,2
885,30-01-2024 00:00,Complaints,3
464,30-01-2024 00:00,Returns,2
548,30-01-2024 00:00,email_open,2
204,30-01-2024 00:00,login,3
123,30-01-2024 00:00,Returns,1
369,30-01-2024 00:00,Returns,1
366,30-01-2024 00:00,Returns,2
596,30-01-2024 00:00,email_open,3
250,30-01-2024 00:00,Complaints,1
376,30-01-2024 00:00,login,3
754,30-01-2024 00:00,Returns,2
173,30-01-2024 00:00,sensor_trigger,4
47,30-01-2024 00:00,login,2
548,30-01-2024 00:00,Complaints,4
959,30-01-2024 00:00,Returns,2
869,30-01-2024 00:00,Complaints,2
676,30-01-2024 00:00,Complaints,1
283,30-01-2024 00:00,email_open,3
453,30-01-2024 00:00,Returns,2
704,30-01-2024 00:00,Returns,1
891,30-01-2024 00:00,login,1
335,30-01-2024 00:00,sensor_trigger,1
552,30-01-2024 00:00,email_open,3
841,31-01-2024 00:00,sensor_trigger,2
184,31-01-2024 00:00,sensor_trigger,4
855,31-01-2024 00:00,Returns,1
28,31-01-2024 00:00,Complaints,5
11,31-01-2024 00:00,sensor_trigger,9
482,31-01-2024 00:00,Returns,1
554,31-01-2024 00:00,Returns,1
371,31-01-2024 00:00,Complaints,7
473,31-01-2024 00:00,email_open,3
565,31-01-2024 00:00,login,4
583,31-01-2024 00:00,login,2
228,31-01-2024 00:00,Returns,2
998,31-01-2024 00:00,login,4
950,31-01-2024 00:00,sensor_trigger,1
65,31-01-2024 00:00,login,1
556,31-01-2024 00:00,email_open,3
368,31-01-2024 00:00,sensor_trigger,1
208,31-01-2024 00:00,login,4
955,31-01-2024 00:00,Returns,2
826,31-01-2024 00:00,login,3
223,31-01-2024 00:00,email_open,1
746,31-01-2024 00:00,login,4
296,31-01-2024 00:00,email_open,3
304,31-01-2024 00:00,email_open,4
151,31-01-2024 00:00,Complaints,6
531,31-01-2024 00:00,Complaints,2
391,31-01-2024 00:00,Complaints,7
921,31-01-2024 00:00,Complaints,6
501,31-01-2024 00:00,Returns,2
822,31-01-2024 00:00,email_open,4
166,31-01-2024 00:00,sensor_trigger,1
71,31-01-2024 00:00,sensor_trigger,8
705,01-02-2024 00:00,email_open,1
147,01-02-2024 00:00,sensor_trigger,5
577,01-02-2024 00:00,Complaints,2
967,01-02-2024 00:00,Returns,1
52,01-02-2024 00:00,Returns,2
899,01-02-2024 00:00,Returns,1
455,01-02-2024 00:00,Complaints,6
424,01-02-2024 00:00,Complaints,7
889,01-02-2024 00:00,Complaints,7
539,01-02-2024 00:00,login,2
500,01-02-2024 00:00,Returns,2
983,01-02-2024 00:00,Complaints,4
200,01-02-2024 00:00,sensor_trigger,6
431,01-02-2024 00:00,sensor_trigger,7
367,01-02-2024 00:00,login,4
321,01-02-2024 00:00,email_open,3
304,01-02-2024 00:00,Complaints,4
135,01-02-2024 00:00,email_open,2
722,01-02-2024 00:00,login,2
867,01-02-2024 00:00,email_open,1
570,01-02-2024 00:00,Returns,2
433,01-02-2024 00:00,email_open,4
810,01-02-2024 00:00,email_open,1
406,01-02-2024 00:00,Returns,2
131,01-02-2024 00:00,sensor_trigger,6
699,01-02-2024 00:00,Returns,1
347,01-02-2024 00:00,Returns,1
428,01-02-2024 00:00,sensor_trigger,4
965,01-02-2024 00:00,sensor_trigger,8
332,01-02-2024 00:00,sensor_trigger,2
461,01-02-2024 00:00,sensor_trigger,3
592,02-02-2024 00:00,sensor_trigger,4
503,02-02-2024 00:00,email_open,4
960,02-02-2024 00:00,email_open,3
253,02-02-2024 00:00,email_open,3
26,02-02-2024 00:00,Returns,1
919,02-02-2024 00:00,login,4
315,02-02-2024 00:00,sensor_trigger,9
756,02-02-2024 00:00,Returns,1
580,02-02-2024 00:00,Returns,2
193,02-02-2024 00:00,email_open,4
745,02-02-2024 00:00,Returns,2
875,02-02-2024 00:00,sensor_trigger,7
282,02-02-2024 00:00,Returns,1
57,02-02-2024 00:00,Complaints,7
35,02-02-2024 00:00,login,1
938,02-02-2024 00:00,Returns,1
509,02-02-2024 00:00,Complaints,1
760,02-02-2024 00:00,email_open,2
296,02-02-2024 00:00,sensor_trigger,3
19,02-02-2024 00:00,email_open,2
419,02-02-2024 00:00,email_open,1
543,02-02-2024 00:00,email_open,4
675,02-02-2024 00:00,Returns,1
574,02-02-2024 00:00,Complaints,4
6,02-02-2024 00:00,sensor_trigger,4
57,02-02-2024 00:00,sensor_trigger,3
787,03-02-2024 00:00,Complaints,7
530,03-02-2024 00:00,email_open,4
934,03-02-2024 00:00,login,3
743,03-02-2024 00:00,login,2
980,03-02-2024 00:00,login,1
133,03-02-2024 00:00,Complaints,6
954,03-02-2024 00:00,login,2
847,03-02-2024 00:00,Complaints,5
477,03-02-2024 00:00,login,4
679,03-02-2024 00:00,Complaints,3
147,03-02-2024 00:00,sensor_trigger,6
106,03-02-2024 00:00,Complaints,4
978,03-02-2024 00:00,Returns,1
960,03-02-2024 00:00,login,3
516,03-02-2024 00:00,sensor_trigger,7
333,03-02-2024 00:00,email_open,2
541,03-02-2024 00:00,login,1
301,03-02-2024 00:00,email_open,1
528,03-02-2024 00:00,login,3
990,03-02-2024 00:00,Complaints,4
740,03-02-2024 00:00,sensor_trigger,7
275,03-02-2024 00:00,sensor_trigger,9
167,03-02-2024 00:00,sensor_trigger,4
93,03-02-2024 00:00,Returns,1
293,03-02-2024 00:00,Returns,1
798,03-02-2024 00:00,Complaints,7
294,03-02-2024 00:00,Complaints,3
290,04-02-2024 00:00,Complaints,7
406,04-02-2024 00:00,Complaints,7
669,04-02-2024 00:00,login,4
399,04-02-2024 00:00,login,2
139,04-02-2024 00:00,login,3
763,04-02-2024 00:00,sensor_trigger,4
371,04-02-2024 00:00,Returns,2
537,04-02-2024 00:00,Returns,1
377,04-02-2024 00:00,Returns,1
84,04-02-2024 00:00,Returns,1
973,04-02-2024 00:00,Complaints,4
752,04-02-2024 00:00,Complaints,2
543,04-02-2024 00:00,sensor_trigger,7
1000,04-02-2024 00:00,Returns,1
605,04-02-2024 00:00,Returns,1
943,04-02-2024 00:00,login,3
665,04-02-2024 00:00,sensor_trigger,6
205,04-02-2024 00:00,sensor_trigger,8
337,04-02-2024 00:00,Complaints,4
144,04-02-2024 00:00,login,4
509,04-02-2024 00:00,Complaints,6
895,04-02-2024 00:00,Complaints,6
889,04-02-2024 00:00,email_open,4
522,04-02-2024 00:00,sensor_trigger,9
258,04-02-2024 00:00,Returns,2
110,04-02-2024 00:00,sensor_trigger,8
386,04-02-2024 00:00,Complaints,3
641,04-02-2024 00:00,sensor_trigger,3
155,04-02-2024 00:00,Returns,1
254,04-02-2024 00:00,Complaints,3
305,04-02-2024 00:00,login,3
631,04-02-2024 00:00,email_open,3
506,04-02-2024 00:00,email_open,1
215,05-02-2024 00:00,login,1
984,05-02-2024 00:00,email_open,1
34,05-02-2024 00:00,Complaints,3
400,05-02-2024 00:00,Complaints,6
993,05-02-2024 00:00,Returns,2
68,05-02-2024 00:00,Returns,1
612,05-02-2024 00:00,Complaints,1
508,05-02-2024 00:00,login,3
385,05-02-2024 00:00,login,4
256,05-02-2024 00:00,login,3
120,05-02-2024 00:00,sensor_trigger,2
470,05-02-2024 00:00,Complaints,3
709,05-02-2024 00:00,login,2
886,05-02-2024 00:00,sensor_trigger,1
717,05-02-2024 00:00,Returns,1
228,05-02-2024 00:00,sensor_trigger,9
675,05-02-2024 00:00,Complaints,1
110,05-02-2024 00:00,Complaints,2
150,05-02-2024 00:00,sensor_trigger,2
973,05-02-2024 00:00,login,3
118,05-02-2024 00:00,email_open,2
333,05-02-2024 00:00,login,1
845,06-02-2024 00:00,login,1
829,06-02-2024 00:00,Complaints,5
364,06-02-2024 00:00,Complaints,3
923,06-02-2024 00:00,login,4
833,06-02-2024 00:00,sensor_trigger,3
513,06-02-2024 00:00,email_open,3
639,06-02-2024 00:00,login,2
514,06-02-2024 00:00,login,3
828,06-02-2024 00:00,email_open,3
345,06-02-2024 00:00,Complaints,7
208,06-02-2024 00:00,login,2
843,06-02-2024 00:00,Returns,1
488,06-02-2024 00:00,login,3
979,06-02-2024 00:00,sensor_trigger,8
289,06-02-2024 00:00,login,3
680,06-02-2024 00:00,sensor_trigger,3
63,06-02-2024 00:00,login,2
275,06-02-2024 00:00,login,4
674,06-02-2024 00:00,login,3
293,06-02-2024 00:00,email_open,1
35,06-02-2024 00:00,sensor_trigger,5
929,06-02-2024 00:00,sensor_trigger,5
492,06-02-2024 00:00,Complaints,1
693,06-02-2024 00:00,login,3
657,06-02-2024 00:00,Complaints,2
805,06-02-2024 00:00,Complaints,1
254,06-02-2024 00:00,Returns,1
622,06-02-2024 00:00,email_open,2
377,07-02-2024 00:00,email_open,1
386,07-02-2024 00:00,login,1
340,07-02-2024 00:00,Complaints,5
610,07-02-2024 00:00,Complaints,4
399,07-02-2024 00:00,Returns,1
407,07-02-2024 00:00,login,4
287,07-02-2024 00:00,Complaints,5
400,07-02-2024 00:00,login,1
565,07-02-2024 00:00,Returns,2
908,07-02-2024 00:00,email_open,3
279,07-02-2024 00:00,sensor_trigger,2
362,07-02-2024 00:00,Returns,1
187,07-02-2024 00:00,sensor_trigger,3
335,07-02-2024 00:00,sensor_trigger,6
540,07-02-2024 00:00,Returns,1
122,07-02-2024 00:00,Returns,2
837,07-02-2024 00:00,sensor_trigger,9
96,07-02-2024 00:00,Complaints,4
68,07-02-2024 00:00,login,2
919,07-02-2024 00:00,sensor_trigger,7
164,07-02-2024 00:00,email_open,3
154,07-02-2024 00:00,sensor_trigger,4
601,07-02-2024 00:00,login,2
108,07-02-2024 00:00,email_open,2
521,07-02-2024 00:00,Complaints,5
118,07-02-2024 00:00,sensor_trigger,2
680,07-02-2024 00:00,email_open,1
865,07-02-2024 00:00,Complaints,3
367,07-02-2024 00:00,email_open,2
530,08-02-2024 00:00,sensor_trigger,7
338,08-02-2024 00:00,sensor_trigger,8
19,08-02-2024 00:00,Complaints,1
566,08-02-2024 00:00,Returns,1
908,08-02-2024 00:00,login,2
550,08-02-2024 00:00,login,3
87,08-02-2024 00:00,sensor_trigger,2
799,08-02-2024 00:00,sensor_trigger,5
562,08-02-2024 00:00,Complaints,3
608,08-02-2024 00:00,Returns,1
175,08-02-2024 00:00,Complaints,1
638,08-02-2024 00:00,Complaints,3
377,08-02-2024 00:00,login,4
438,08-02-2024 00:00,Returns,2
73,08-02-2024 00:00,login,2
13,08-02-2024 00:00,email_open,3
618,08-02-2024 00:00,email_open,2
50,08-02-2024 00:00,sensor_trigger,8
771,08-02-2024 00:00,Complaints,3
141,08-02-2024 00:00,Complaints,7
871,08-02-2024 00:00,Returns,1
477,08-02-2024 00:00,Complaints,2
204,08-02-2024 00:00,login,1
410,08-02-2024 00:00,sensor_trigger,2
518,09-02-2024 00:00,email_open,2
752,09-02-2024 00:00,login,3
711,09-02-2024 00:00,Complaints,2
538,09-02-2024 00:00,email_open,4
176,09-02-2024 00:00,login,1
433,09-02-2024 00:00,Complaints,6
262,09-02-2024 00:00,email_open,2
815,09-02-2024 00:00,login,1
255,09-02-2024 00:00,login,4
374,09-02-2024 00:00,email_open,3
657,09-02-2024 00:00,login,1
277,09-02-2024 00:00,login,1
617,09-02-2024 00:00,sensor_trigger,3
213,09-02-2024 00:00,email_open,3
334,09-02-2024 00:00,login,1
415,09-02-2024 00:00,Returns,2
171,09-02-2024 00:00,Complaints,6
299,09-02-2024 00:00,email_open,4
917,09-02-2024 00:00,login,1
63,09-02-2024 00:00,login,4
270,09-02-2024 00:00,sensor_trigger,1
582,09-02-2024 00:00,Returns,1
777,09-02-2024 00:00,login,1
623,09-02-2024 00:00,Complaints,2
769,09-02-2024 00:00,login,4
612,09-02-2024 00:00,Returns,1
215,09-02-2024 00:00,login,4
603,09-02-2024 00:00,Returns,1
225,09-02-2024 00:00,email_open,3
217,09-02-2024 00:00,sensor_trigger,7
687,09-02-2024 00:00,Returns,2
1,09-02-2024 00:00,login,4
200,09-02-2024 00:00,Complaints,4
101,09-02-2024 00:00,sensor_trigger,7
988,10-02-2024 00:00,login,4
481,10-02-2024 00:00,Returns,1
925,10-02-2024 00:00,Returns,1
301,10-02-2024 00:00,sensor_trigger,8
260,10-02-2024 00:00,Returns,1
193,10-02-2024 00:00,Complaints,1
156,10-02-2024 00:00,Complaints,6
344,10-02-2024 00:00,sensor_trigger,2
307,10-02-2024 00:00,login,2
776,10-02-2024 00:00,login,4
440,10-02-2024 00:00,login,1
78,10-02-2024 00:00,Returns,2
403,10-02-2024 00:00,Returns,1
276,10-02-2024 00:00,sensor_trigger,7
794,10-02-2024 00:00,Complaints,2
14,10-02-2024 00:00,Complaints,7
351,10-02-2024 00:00,email_open,2
185,10-02-2024 00:00,email_open,4
251,10-02-2024 00:00,sensor_trigger,7
379,10-02-2024 00:00,login,3
994,10-02-2024 00:00,sensor_trigger,5
362,10-02-2024 00:00,login,2
527,10-02-2024 00:00,Returns,1
805,10-02-2024 00:00,Returns,1
358,10-02-2024 00:00,Returns,1
412,10-02-2024 00:00,email_open,3
780,10-02-2024 00:00,Returns,2
829,10-02-2024 00:00,login,4
885,10-02-2024 00:00,email_open,4
333,10-02-2024 00:00,Returns,1
240,10-02-2024 00:00,email_open,2
752,10-02-2024 00:00,sensor_trigger,5
309,10-02-2024 00:00,Complaints,1
772,11-02-2024 00:00,sensor_trigger,2
23,11-02-2024 00:00,email_open,2
843,11-02-2024 00:00,email_open,4
994,11-02-2024 00:00,email_open,2
770,11-02-2024 00:00,email_open,3
417,11-02-2024 00:00,Complaints,5
545,11-02-2024 00:00,sensor_trigger,9
918,11-02-2024 00:00,login,1
671,11-02-2024 00:00,sensor_trigger,1
505,11-02-2024 00:00,sensor_trigger,1
360,11-02-2024 00:00,sensor_trigger,4
105,11-02-2024 00:00,email_open,1
148,11-02-2024 00:00,Returns,2
840,11-02-2024 00:00,Returns,2
440,11-02-2024 00:00,Complaints,1
186,11-02-2024 00:00,login,4
714,11-02-2024 00:00,Returns,1
763,11-02-2024 00:00,sensor_trigger,2
690,11-02-2024 00:00,Returns,1
339,11-02-2024 00:00,email_open,1
804,11-02-2024 00:00,email_open,2
241,11-02-2024 00:00,Complaints,1
467,11-02-2024 00:00,Complaints,3
981,11-02-2024 00:00,Complaints,4
358,11-02-2024 00:00,Returns,1
762,11-02-2024 00:00,login,2
364,11-02-2024 00:00,email_open,1
695,11-02-2024 00:00,login,3
248,11-02-2024 00:00,sensor_trigger,7
114,11-02-2024 00:00,Returns,2
59,11-02-2024 00:00,login,2
617,11-02-2024 00:00,Returns,2
480,11-02-2024 00:00,sensor_trigger,6
627,12-02-2024 00:00,email_open,1
912,12-02-2024 00:00,email_open,4
502,12-02-2024 00:00,Complaints,4
499,12-02-2024 00:00,email_open,4
161,12-02-2024 00:00,Complaints,3
491,12-02-2024 00:00,login,2
622,12-02-2024 00:00,Returns,2
80,12-02-2024 00:00,email_open,2
534,12-02-2024 00:00,email_open,4
934,12-02-2024 00:00,login,2
51,12-02-2024 00:00,Returns,1
894,12-02-2024 00:00,Complaints,7
174,12-02-2024 00:00,Returns,1
805,12-02-2024 00:00,Complaints,1
498,12-02-2024 00:00,email_open,3
98,12-02-2024 00:00,Complaints,2
574,12-02-2024 00:00,login,1
738,12-02-2024 00:00,sensor_trigger,4
313,12-02-2024 00:00,login,3
426,12-02-2024 00:00,Returns,1
73,12-02-2024 00:00,Returns,1
907,12-02-2024 00:00,Returns,1
915,12-02-2024 00:00,Complaints,7
299,12-02-2024 00:00,email_open,2
415,12-02-2024 00:00,sensor_trigger,2
34,12-02-2024 00:00,Complaints,7
659,12-02-2024 00:00,login,2
635,12-02-2024 00:00,Returns,1
291,12-02-2024 00:00,email_open,1
47,13-02-2024 00:00,sensor_trigger,7
811,13-02-2024 00:00,sensor_trigger,4
376,13-02-2024 00:00,Complaints,4
32,13-02-2024 00:00,Complaints,4
868,13-02-2024 00:00,login,4
148,13-02-2024 00:00,email_open,1
486,13-02-2024 00:00,Complaints,7
676,13-02-2024 00:00,login,4
441,13-02-2024 00:00,sensor_trigger,6
361,13-02-2024 00:00,Complaints,6
66,13-02-2024 00:00,email_open,1
70,13-02-2024 00:00,sensor_trigger,5
675,13-02-2024 00:00,email_open,1
373,13-02-2024 00:00,email_open,2
381,13-02-2024 00:00,Complaints,1
700,13-02-2024 00:00,sensor_trigger,9
227,13-02-2024 00:00,email_open,3
918,13-02-2024 00:00,sensor_trigger,1
539,13-02-2024 00:00,sensor_trigger,7
368,13-02-2024 00:00,Returns,1
834,13-02-2024 00:00,Complaints,3
141,13-02-2024 00:00,Complaints,3
79,13-02-2024 00:00,email_open,3
891,13-02-2024 00:00,sensor_trigger,6
973,13-02-2024 00:00,Complaints,1
40,13-02-2024 00:00,sensor_trigger,1
169,13-02-2024 00:00,Returns,1
18,13-02-2024 00:00,Complaints,5
731,13-02-2024 00:00,sensor_trigger,2
925,14-02-2024 00:00,Returns,1
993,14-02-2024 00:00,login,1
559,14-02-2024 00:00,email_open,1
885,14-02-2024 00:00,Complaints,6
424,14-02-2024 00:00,login,2
988,14-02-2024 00:00,email_open,4
410,14-02-2024 00:00,Complaints,2
818,14-02-2024 00:00,Returns,1
458,14-02-2024 00:00,email_open,2
413,14-02-2024 00:00,login,1
727,14-02-2024 00:00,Returns,2
445,14-02-2024 00:00,Returns,1
880,14-02-2024 00:00,login,4
54,14-02-2024 00:00,sensor_trigger,8
351,14-02-2024 00:00,email_open,4
162,14-02-2024 00:00,email_open,3
388,14-02-2024 00:00,Complaints,3
687,14-02-2024 00:00,Complaints,1
19,14-02-2024 00:00,sensor_trigger,1
642,14-02-2024 00:00,login,2
253,14-02-2024 00:00,Returns,1
554,14-02-2024 00:00,sensor_trigger,3
993,14-02-2024 00:00,Complaints,2
448,14-02-2024 00:00,email_open,4
872,14-02-2024 00:00,login,3
262,14-02-2024 00:00,login,2
155,14-02-2024 00:00,login,1
931,15-02-2024 00:00,Returns,2
464,15-02-2024 00:00,sensor_trigger,6
148,15-02-2024 00:00,sensor_trigger,9
19,15-02-2024 00:00,sensor_trigger,6
840,15-02-2024 00:00,login,2
917,15-02-2024 00:00,Complaints,5
550,15-02-2024 00:00,login,4
166,15-02-2024 00:00,Returns,1
418,15-02-2024 00:00,email_open,2
852,15-02-2024 00:00,sensor_trigger,1
546,15-02-2024 00:00,sensor_trigger,6
395,15-02-2024 00:00,login,3
356,15-02-2024 00:00,Complaints,2
416,15-02-2024 00:00,Returns,2
293,15-02-2024 00:00,login,1
149,15-02-2024 00:00,sensor_trigger,5
725,15-02-2024 00:00,login,4
110,15-02-2024 00:00,sensor_trigger,9
773,15-02-2024 00:00,Returns,2
739,15-02-2024 00:00,Returns,1
154,15-02-2024 00:00,email_open,4
113,15-02-2024 00:00,login,2
552,15-02-2024 00:00,Complaints,7
73,15-02-2024 00:00,email_open,2
601,15-02-2024 00:00,login,3
198,15-02-2024 00:00,Returns,1
484,15-02-2024 00:00,email_open,1
823,15-02-2024 00:00,Complaints,4
345,16-02-2024 00:00,login,1
897,16-02-2024 00:00,email_open,2
71,16-02-2024 00:00,login,1
375,16-02-2024 00:00,sensor_trigger,9
392,16-02-2024 00:00,Returns,1
203,16-02-2024 00:00,Returns,1
414,16-02-2024 00:00,sensor_trigger,9
473,16-02-2024 00:00,Returns,1
402,16-02-2024 00:00,email_open,2
907,16-02-2024 00:00,Returns,2
745,16-02-2024 00:00,login,2
998,16-02-2024 00:00,Returns,2
296,16-02-2024 00:00,Complaints,7
553,16-02-2024 00:00,Returns,1
252,16-02-2024 00:00,Complaints,5
806,16-02-2024 00:00,login,4
218,16-02-2024 00:00,Returns,2
461,16-02-2024 00:00,Complaints,5
17,16-02-2024 00:00,sensor_trigger,9
846,16-02-2024 00:00,email_open,3
29,16-02-2024 00:00,Returns,2
712,16-02-2024 00:00,sensor_trigger,3
608,16-02-2024 00:00,sensor_trigger,2
161,16-02-2024 00:00,login,2
937,16-02-2024 00:00,Complaints,2
360,16-02-2024 00:00,Returns,1
506,16-02-2024 00:00,Complaints,1
496,16-02-2024 00:00,Complaints,5
973,16-02-2024 00:00,sensor_trigger,6
965,17-02-2024 00:00,login,2
875,17-02-2024 00:00,login,3
150,17-02-2024 00:00,sensor_trigger,4
85,17-02-2024 00:00,login,2
216,17-02-2024 00:00,sensor_trigger,3
168,17-02-2024 00:00,Returns,1
310,17-02-2024 00:00,Returns,2
450,17-02-2024 00:00,email_open,4
118,17-02-2024 00:00,Returns,2
61,17-02-2024 00:00,Complaints,1
175,17-02-2024 00:00,sensor_trigger,2
779,17-02-2024 00:00,email_open,1
293,17-02-2024 00:00,login,2
112,17-02-2024 00:00,login,4
323,17-02-2024 00:00,sensor_trigger,1
849,17-02-2024 00:00,Returns,2
33,17-02-2024 00:00,Returns,2
196,17-02-2024 00:00,email_open,3
348,17-02-2024 00:00,Returns,2
581,17-02-2024 00:00,sensor_trigger,4
17,17-02-2024 00:00,sensor_trigger,7
666,17-02-2024 00:00,email_open,2
104,17-02-2024 00:00,Complaints,2
68,17-02-2024 00:00,sensor_trigger,7
259,17-02-2024 00:00,email_open,2
72,17-02-2024 00:00,email_open,2
28,17-02-2024 00:00,sensor_trigger,4
685,17-02-2024 00:00,sensor_trigger,3
903,17-02-2024 00:00,sensor_trigger,3
353,17-02-2024 00:00,email_open,1
54,17-02-2024 00:00,login,2
578,17-02-2024 00:00,Complaints,3
202,17-02-2024 00:00,sensor_trigger,2
194,17-02-2024 00:00,sensor_trigger,5
400,17-02-2024 00:00,Returns,1
687,17-02-2024 00:00,email_open,1
280,18-02-2024 00:00,login,3
215,18-02-2024 00:00,login,4
635,18-02-2024 00:00,login,3
572,18-02-2024 00:00,login,3
840,18-02-2024 00:00,Complaints,2
389,18-02-2024 00:00,login,3
161,18-02-2024 00:00,login,1
182,18-02-2024 00:00,email_open,1
811,18-02-2024 00:00,Returns,2
993,18-02-2024 00:00,Returns,2
114,18-02-2024 00:00,Returns,2
903,18-02-2024 00:00,Complaints,6
895,18-02-2024 00:00,sensor_trigger,7
18,18-02-2024 00:00,sensor_trigger,6
92,18-02-2024 00:00,Returns,1
629,18-02-2024 00:00,email_open,1
739,18-02-2024 00:00,Returns,1
904,18-02-2024 00:00,sensor_trigger,4
998,18-02-2024 00:00,Returns,1
603,18-02-2024 00:00,email_open,1
968,18-02-2024 00:00,email_open,1
676,18-02-2024 00:00,Complaints,4
904,18-02-2024 00:00,login,3
707,18-02-2024 00:00,email_open,3
303,18-02-2024 00:00,sensor_trigger,6
902,18-02-2024 00:00,login,3
460,18-02-2024 00:00,Complaints,4
696,18-02-2024 00:00,login,4
213,18-02-2024 00:00,login,1
434,18-02-2024 00:00,Complaints,3
643,18-02-2024 00:00,email_open,1
702,19-02-2024 00:00,email_open,1
39,19-02-2024 00:00,sensor_trigger,4
724,19-02-2024 00:00,Complaints,2
179,19-02-2024 00:00,sensor_trigger,5
105,19-02-2024 00:00,Returns,1
913,19-02-2024 00:00,sensor_trigger,3
841,19-02-2024 00:00,login,2
267,19-02-2024 00:00,login,4
51,19-02-2024 00:00,login,2
791,19-02-2024 00:00,Complaints,5
611,19-02-2024 00:00,Complaints,2
854,19-02-2024 00:00,sensor_trigger,4
196,19-02-2024 00:00,email_open,2
128,19-02-2024 00:00,Returns,1
121,19-02-2024 00:00,login,2
683,19-02-2024 00:00,sensor_trigger,2
919,19-02-2024 00:00,sensor_trigger,6
975,19-02-2024 00:00,Returns,2
164,19-02-2024 00:00,sensor_trigger,7
626,19-02-2024 00:00,Returns,2
798,19-02-2024 00:00,email_open,1
316,19-02-2024 00:00,Returns,2
715,19-02-2024 00:00,login,4
997,19-02-2024 00:00,Complaints,1
55,19-02-2024 00:00,email_open,2
45,19-02-2024 00:00,sensor_trigger,3
492,19-02-2024 00:00,sensor_trigger,4
29,19-02-2024 00:00,login,4
976,19-02-2024 00:00,login,3
720,19-02-2024 00:00,Complaints,7
839,19-02-2024 00:00,sensor_trigger,8
461,19-02-2024 00:00,Complaints,7
32,19-02-2024 00:00,sensor_trigger,2
253,20-02-2024 00:00,login,1
313,20-02-2024 00:00,Returns,2
430,20-02-2024 00:00,login,4
950,20-02-2024 00:00,sensor_trigger,8
863,20-02-2024 00:00,login,2
439,20-02-2024 00:00,Complaints,2
485,20-02-2024 00:00,email_open,3
366,20-02-2024 00:00,login,1
304,20-02-2024 00:00,sensor_trigger,4
863,20-02-2024 00:00,Returns,2
925,20-02-2024 00:00,Complaints,4
705,20-02-2024 00:00,Returns,2
618,20-02-2024 00:00,sensor_trigger,9
638,20-02-2024 00:00,sensor_trigger,4
450,20-02-2024 00:00,Returns,2
902,20-02-2024 00:00,Complaints,2
540,20-02-2024 00:00,email_open,1
